name,persons
Lientje,2
Liepa,17
Lies,10
Liesa,2
Liesbeth,8
Liese,2
Liesel,32
Lieselott,3
Lieselotte,63
Liese-Lotte,5
Liesen,4
Liesl,10
Liesse,5
Lieu,4
Lieve,2
Liezel,10
Liezl,14
Lif,11
Lifa,3
Lifang,12
Lifen,7
Lifv,2
Liga,63
Ligaya,7
Light,2
Ligia,45
Ligija,2
Ligita,25
Lih,4
Lihan,2
Lihe,2
Lihem,10
Lihiem,2
Lihl,5
Lihong,7
Lihua,25
Lihui,4
Li-Hui,2
Lihvia,2
Lii,117
Liia,18
Liida,3
Liidia,5
Liil,4
Liilia,3
Liilo,3
Liin,11
Liina,85
Liinda,4
Liine,9
Liis,30
Liisa,950
Liisa-Marja,2
Liisbeth,2
Liise-Lotte,2
Liisi,38
Liisu,2
Liiv,13
Liiw,2
Liivi,16
Liivia,5
Liiza,4
Lija,20
Lijana,41
Lije,2
Lijiao,2
Lijie,4
Lijin,3
Lijing,6
Lijuan,16
Lijun,23
Lika,18
Likaa,9
Likang,2
Likhitha,5
Likitha,4
Likki,2
Lil,181
Lila,148
Lilaf,22
Lilah,7
Lilan,13
Lilas,153
Lilav,46
Lilavati,2
Lile,11
Lilea,3
Lileana,2
Lilebil,2
Lilette,6
Lilh,4
Lili,335
Li-Li,4
Lili Ann,2
Lili Marlene,2
Lilia,302
Liliam,6
Lilian,5766
Liliana,540
Liliána,3
Liliane,127
Liliann,63
Lili-Ann,76
Lilianna,38
Lilianne,52
Lili-Anne,14
Lilibet,4
Lilibeth,38
Lilica,2
Lilie,27
Lilié,2
Lilien,9
Liliia,48
Lilija,46
Lilijan,6
Lilijana,8
Lilik,3
Lilika,2
Lili-Marie,2
Lilin,3
Lilina,2
Liline,2
Liling,6
Li-Ling,2
Lil-Ingrid,2
Lilis,3
Lilit,82
Lilita,11
Lilith,133
Liliya,68
Liliyan,2
Lilja,866
Lilja Maria,2
Liljah,4
Lilja-Li,3
Lilja-Maria,2
Liljan,63
Liljana,114
Lilje,5
Liljen,5
Lill,546
Lill Marie,3
Lilla,55
Lilla My,2
Lillan,161
Lillann,2
Lill-Ann,11
Lill-Anna,2
Lillanna,4
Lillbeth,3
Lill-Beth,2
Lillbjörg,2
Lillbritt,17
Lill-Britt,115
Lill-Christin,3
Lill-Christine,2
Lille,6
Lillean,2
Lilleba,27
Lillebell,2
Lille-Beth,3
Lillebeth,9
Lillebi,8
Lillebil,84
Lillebill,21
Lillebitt,2
Lillebritt,3
Lille-Britt,2
Lillemo,21
Lillemohr,2
Lillemor,4518
Lille-Mor,142
Lillette,3
Lilleva,2
Lill-Eva,4
Lillevi,81
Lillewi,4
Lillevie,6
Lillevor,3
Lill-Gerd,2
Lillgerd,3
Lillgun,2
Lilli,269
Lillia,10
Lillian,797
Lilliana,12
Lilliane,15
Lilliann,31
Lilli-Ann,76
Lillianna,3
Lilli-Anne,21
Lillianne,23
Lillibeth,4
Lilli-Britt,6
Lillie,387
Lillie-Ann,10
Lillieann,2
Lillie-Anne,12
Lillie-Britt,3
Lillielle,2
Lillie-Marie,2
Lillien,3
Lillijan,2
Lilli-Jane,2
Lillin,2
Lillinger,2
Lill-Inger,13
Lillis,14
Lillit,9
Lillith,20
Lillivi,2
Lillja,5
Lilljan,7
Lilljana,3
Lill-Karin,3
Lill-Kerstin,3
Lill-Kristin,2
Lill-Lill,2
Lill-Lott,2
Lill-Margaret,3
Lillmari,3
Lill-Mari,11
Lillmarie,4
Lill-Marie,51
Lill-Marit,3
Lillmor,4
Lillo,6
Lillo-Ann,3
Lillot,4
Lillott,4
Lillva,2
Lillwi,7
Lillvi,16
Lillvohr,2
Lillvor,124
Lillwor,2
Lillvy,3
Lilly,6192
Lilly Ann,3
Lilly Mae,2
Lillya,2
Lillyan,5
Lillyana,3
Lilly-Ann,34
Lillyanne,5
Lilly-Anne,11
Lilly-Belle,3
LillyBelle,4
Lilly-Britt,7
Lilly-Grace,2
Lilly-Lee,2
Lilly-Lo,9
Lilly-Maj,3
Lilly-Marie,4
Lilly-Rose,12
Lilmarie,3
Lil-Marie,3
Lilo,214
Li-Lo,3
Lilola,2
Liloo,5
Lilotte,2
Lilou,64
Liloz,6
Lilti,2
Lilvor,3
Lily,2855
Lily Rose,7
Lilya,62
Lilyan,72
Lilyana,22
Lily-Ann,9
Lily-Anne,4
Lilybel,2
Lilybell,2
Lily-Belle,3
Lilybeth,2
Lilye,2
Lily-Grace,5
Lily-Lo,3
Lily-Mae,2
Lily-Marie,4
Lily-May,5
Lily-Nicole,2
Lily-Rae,2
Lilyrose,2
Lily-Rose,22
Lily-Ruth,2
Lim,7
Lima,95
Limah,3
Liman,3
Limar,160
Limara,2
Li-Marie,4
Limas,2
Lime,2
Limei,10
Li-Mei,2
Limes,2
Limia,2
Limin,11
Liming,10
Limo,7
Limone,5
Limonka,2
Limor,4
Limya,4
Lin,538
Lina,17228
Lina Maria,7
Lina Sofia,2
Linaa,2
Linah,28
Lina-Johanna,2
Lina-Karin,3
Lina-Lee,2
Lina-Li,2
Lina-Lotta,2
Linalotta,2
Lina-Mari,3
Lina-Maria,23
Linamaria,3
Lina-Marie,20
Lina-Märta,2
Linar,2
Linara,4
Lina-Stina,2
Linay,2
Linaz,9
Linchee,2
Lincy,2
Linda,38125
Linda Li,2
Linda Mari,5
Linda Maria,6
Linda Marie,46
Linda Sofie,2
Linda-Christina,3
Linda-Christine,4
Lindah,27
Linda-Johanna,2
Linda-Karin,2
Lindalee,2
Linda-Lee,4
Lindali,3
Linda-Li,5
Linda-Lie,3
Linda-Louise,3
Linda-Mari,57
Lindamari,2
Linda-Maria,48
LindaMarie,9
Linda-Marie,364
Linda-My,2
Linda-Sofi,3
Linda-Sofie,4
Linda-Sophie,2
Lindaura,2
Linde,27
Lindea,2
Lindelia,2
Linden,4
Lindes,2
Lindha,149
Lindha-Marie,2
Lindi,4
Lindiana,2
Lindie,6
Lindis,22
Lindita,98
Lindiwe,4
Lindona,3
Lindsay,50
Lindsey,45
Lindsie,2
Lindsy,2
Lindvi,12
Lindvie,2
Lindy,40
Line,1160
Linea,109
Linéa,70
Lineah,2
Linéah,2
Lineja,3
Linell,3
Linella,4
Linelle,21
Linélle,2
Line-Lo,4
Linesa,2
Linessa,3
Linet,8
Lineta,3
Linett,12
Linette,138
Liney,3
Linfeng,2
Ling,101
Linga,3
Linge,2
Linghua,2
Lingjie,3
Lingjun,2
Lingli,9
Lingling,19
Lingmin,2
Lingping,2
Lingqing,2
Lingtao,2
Lingxi,6
Lingxiao,3
Lingxuan,2
Lingyan,5
Lingyi,4
Lingyu,5
Lingyun,3
Lingzhi,2
Lingzi,3
Linh,130
Linha,2
Lini,11
Linita,4
Liniya,2
Linja,2
Linjie,5
Linjing,5
Link,4
Linka,2
Linlin,19
Lin-Lin,2
Linn,11951
Linna,103
Linnaea,3
Linnah,2
Linnan,2
Linnda,4
Linne,3
Linneá,7
Linnèa,32
Linnea,14163
Linnéa,15096
Linnéah,9
Linneah,6
Linnéa-Louise,2
Linnelle,2
Linneth,3
Linnette,8
Linnh,2
Linni,15
Linnie,24
Linnja,2
Linn-Louise,2
Linn-Marie,10
Linn-Sofie,3
Linny,16
Lino,3
Linora,13
Linou,2
Linova,7
Linsey,2
Linta,4
Lintita,2
Linus,8
Linxi,3
Linyu,3
Linzi,4
Linzy,2
Lio,12
Lion,2
Liona,76
Lione,5
Lionel,2
Lionela,4
Lionella,11
Lionelle,6
Lioness,4
Lioni,2
Lionie,2
Lionora,2
Lior,3
Liora,49
Lioubov,30
Lioudmila,76
Lipa,2
Lipi,3
Lipika,4
Liping,27
Lippa,2
Lipsa,2
Liqa,2
Liqaa,19
Liqian,2
Liqin,9
Liqing,4
Liqun,7
Lira,33
Lireta,2
Liri,11
Liria,10
Liriana,3
Liridona,177
Liridone,16
Liridonë,4
Lirie,18
Lirigzona,2
Lirija,6
Lirijana,3
Lirije,79
Lirijona,3
Lirika,5
Lirita,2
Lirjona,2
Lirona,2
Lirong,5
Lirza,3
Lis,447
Lis Maj,2
Lis Mari,2
Lis Marie,2
Lísa,2
Lisa,20112
Lisa Lo,2
Lisa Maria,8
Lisa Marie,21
Lisabel,3
Lisabell,3
Lisabella,3
Lisabelle,4
Lisabet,30
Lisa-Beth,6
Lisabeth,64
Lisa-Britt,8
Lisa-Erika,2
Lisah,7
Lisa-Lee,2
Lisali,2
Lisa-Li,5
Lisa-Linn,2
Lisa-Lo,3
Lisalott,2
Lisa-Lotta,5
Lisa-Louise,2
Lisa-Maja,2
Lisa-Mari,13
Lisa-Maria,27
Lisamarie,6
Lisa-Marie,104
Lisa-My,3
Lisan,4
Lisana,3
Lisandra,17
Lisann,4
Lisanna,4
Lisanne,16
Lisa-Sofia,2
Lisa-Stina,3
Lisbeht,4
Lis-Bet,4
Lisbet,2381
Lisbeth,9613
Lis-Beth,46
Lisbeth-Marianne,3
Lisbett,14
Lis-Bett,3
Lisbritt,24
Lis-Britt,57
Lise,502
Lise Lott,12
Lise Lotte,25
Lise Marie,3
Lise-Beth,3
Lise-Britt,9
Lise-Charlotte,2
Lisel,37
Lisela,3
Liselia,3
Lisell,2
Lisella,3
Liselle,10
Lise-Lo,2
Liselot,2
Liseloth,15
Lise-Loth,2
Liselothe,2
Lise-Lothe,2
Liselott,2730
Lise-Lott,1524
Liselott Birgitta,2
Lise-Lotta,5
Liselotte,3090
Lise-Lotte,2159
Liselotté,2
Lise-Lotté,2
Lise-Lotth,2
Lise-Lottie,10
Lisemaj,2
Lise-Maj,7
Lise-Mari,3
Lise-Marie,21
Lisen,917
Liset,7
Lisete,3
Liseth,20
Lisethe,3
Lisett,39
Lisetta,3
Lisette,782
Lisetté,3
Lisetti,2
Lisettie,2
Lisha,13
Lishan,3
Lisi,9
Lisia,10
Lisiane,3
Lis-Ingela,2
Liska,2
Lis-Karin,6
Liskulla,3
Lisl,3
Lis-Lott,15
Lislott,15
Lislotte,2
Lis-Lotte,6
Lis-Maj,9
Lismari,4
Lis-Mari,45
Lismarie,9
Lis-Marie,109
Lis-Mary,2
Lismor,2
Lison,3
Liss,70
Lissa,12
Lissan,2
Lissandra,10
Lissanna,3
Lissbet,3
Lissbeth,2
Liss-Beth,6
Liss-Britt,3
Lissbritt,5
Lissdanils,2
Lisse,5
Lissela,2
Lisselott,7
Lisse-Lott,3
Lisselotte,2
Lisse-Lotte,14
Lissen,7
Lisset,5
Lissete,3
Lisseth,10
Lissett,6
Lissette,29
Lissi,83
Lissia,3
Lissie,137
Lissie Marie,2
Lissilott,2
Lissi-Lott,2
Lissjanis,2
Lisskulla,29
Liss-Kulla,4
Lissla,4
Liss-Mari,7
Liss-Marie,5
Lissnils,4
Lissu,2
Lissy,96
Lisy,2
Lita,32
Litafete,4
Litea,5
Liten,2
Litha,4
Lithea,46
Lithéa,4
Litian,2
Liting,3
Litsa,4
Litta,3
Litte,2
Litza,8
Litzia,2
Litzy,4
Liu,20
Liuba,5
Liubou,8
Liubov,101
Liubove,6
Liucija,9
Liudmila,185
Liudmyla,80
Liuping,2
Liuva,2
Liuyan,2
Liuying,2
Liv,5036
Liw,94
Liv Grete,2
Liva,179
Liwa,20
Liwam,9
Livan,4
Livana,2
Livania,2
Livanna,2
Livanur,3
Liwayway,3
Live,33
Liwei,5
Livelia,2
Liv-Ellen,2
Lively,4
Liwen,6
Livet,3
Liveta,6
Livf,2
Liv-Grete,3
Livh,9
Livi,15
Livia,3233
Liwia,61
Lívia,12
Liviah,5
Liviana,2
Liviar,2
Livie,11
Livija,22
Livin,2
Livina,2
Livize,3
Livli,5
Livlia,2
Livly,5
Liv-Marit,3
Livy,9
Livya,8
Lixia,11
Lixian,2
Lixin,3
Liya,191
Liyah,15
Liyan,35
Liyana,185
Liyanah,6
Liyang,2
Liyat,7
Liye,2
Liyen,2
Liying,18
Liyona,2
Liyu,4
Li-Yu,3
Liyuan,2
Liyun,4
Liz,594
Liz Anne,2
Liz Marie,2
Liza,1214
Lizabet,3
Lizabeta,6
Lizabete,2
Lizabeth,7
Lizah,5
Liza-Maria,2
Liza-Marie,8
Lizan,19
Lizandra,11
Lizanne,4
Lizaveta,9
Lizbet,12
Lizbeth,50
Liz-Beth,7
Liz-Britt,2
Lize,20
Lizel,5
Lizelle,4
Lizelott,20
Lize-Lott,11
Lizelotte,26
Lize-Lotte,19
Lize-Marie,2
Lizen,22
Lizet,9
Lizete,2
Lizeth,33
Lizethe,5
Lizett,22
Lizette,642
Lizétte,5
Lizetty,2
Lizhen,9
Lizhi,2
Lizi,6
Lizia,3
Lizica,3
Lizinka,2
Liz-Karin,2
Lizlott,2
Lizmari,3
Liz-Mari,7
Liz-Marie,44
Lizy,4
Lizz,24
Lizza,4
Lizze,2
Lizze-Lott,2
Lizzet,2
Lizzett,2
Lizzette,3
Lizzi,49
Lizzian,2
Lizzie,333
Lizzy,92
Ljaman,2
Ljatife,4
Ljejlja,3
Ljendita,3
Ljeonora,2
Ljeposava,10
Ljerka,26
Ljilja,33
Ljiljana,538
Ljiljanka,2
Ljindita,4
Ljiridona,2
Ljirije,4
Ljuba,43
Ljubica,294
Ljubina,2
Ljubinka,91
Ljubitza,2
Ljubka,2
Ljubov,33
Ljudmila,40
Ljudmilla,14
Ljuiza,2
Ljulja,2
Ljulje,2
Ljuljeta,12
Ljuljete,4
Ljuljijeta,3
Ljuljjeta,2
Ljuljzime,4
Ljuma,2
Ljumnije,8
Ljumturije,5
Ljupka,13
Ljutfija,2
Ljutfije,2
Ljutvija,4
Ljutvije,3
Ljuva,7
Lkhagvadulam,3
Lkhagvasuren,11
Lkhamsuren,2
Lluna,3
Lluvia,5
LM,2
Lma,2
Lmar,14
Lo,1621
Lóa,5
Loa,59
Loah,3
Loali,2
Loam,8
Loan,35
Loana,9
Loane,2
Loanna,3
Loanne,5
Loba,2
Lobaba,11
Lobana,5
Lobar,2
Lobat,4
Lobbna,3
Lobelia,5
Lobina,3
Lobke,3
Lobna,66
Loc,5
Locin,2
Lode,2
Lodi,7
Lody,3
Loe,5
Loë,2
Loela,3
Loella,108
Loelle,15
Loena,6
Loes,10
Logaen,2
Logain,5
Logan,7
Logayn,3
Logen,7
Login,4
Logine,2
Loh,2
Loha,2
Lohne,2
Loi,9
Loice,2
Loida,16
Loide,3
Loira,2
Lois,96
Loïs,5
Loisa,25
Loise,56
Loiza,4
Lojaen,4
Lojain,55
Lojaine,2
Lojane,8
Lojayen,2
Lojayn,5
Lojeen,5
Lojein,6
Lojen,15
Lojian,2
Lojin,6
Lojsa,2
Lojsan,3
Lok,8
Loka,39
Loke,9
Lokeshwari,2
Loki,3
Lola,866
Lola-Britt,4
Lolaf,2
Lolan,12
Lolav,15
Lole,2
Lolette,2
Lolia,29
Lolita,208
Lolitha,7
Lolitta,5
Lollo,144
Lolly,8
Lolo,39
Loloa,3
Lolou,6
Loly,3
Lolya,4
Lom,2
Loma,22
Loman,2
Lomi,8
Lomie,2
Lomina,2
Lon,2
Lona,77
London,24
Lone,347
Lonesa,2
Long,3
Longina,14
Loni,22
Lonie,4
Lonja,4
Lonna,3
Lonneke,4
Lonni,5
Lonnie,18
Lonny,27
Lony,2
Loo,34
Loola,2
Loolie,2
Loomi,4
Loona,8
Loor,2
Loora,2
Loova,5
Loowa,2
Loovis,5
Lopa,2
Lopamudra,6
Loppan,6
Lor,2
Lora,74
Loraine,16
Loran,2
Lorana,3
Loranda,4
Loranga,2
Lorans,6
Loransa,2
Lorca,2
Lord,12
Lorda,2
Lordes,5
Lordina,2
Lore,16
Lorea,7
Lorean,2
Loreana,2
Loredana,115
Loredana-Elena,2
Loreen,39
Loreena,4
Lorela,3
Lorelai,6
Lorelei,14
Loreley,5
Lorelie,5
Lorella,8
Lorelle,3
Lorelyn,2
Loren,44
Lorén,7
Lorena,540
Lorence,3
Lorenda,2
Lorene,6
Lorenna,3
Lorensa,4
Lorenta,8
Lorentina,6
Lorenza,21
Loresa,36
Loret,2
Loreta,80
Loreto,34
Lorett,2
Loretta,42
Lorette,5
Loretto,5
Lori,61
Loria,2
Loriana,8
Loriann,3
Lori-Ann,3
Lorianna,2
Lorianne,4
Lorie,11
Lorie-Ann,2
Lórien,2
Lorijana,2
Lorika,4
Lorin,351
Lorina,65
Lorinda,6
Lorine,21
Lorinne,5
Loris,44
Lorisa,17
Lorissa,4
Lorita,46
Loritha,6
Loritta,5
Lorna,108
Lorne,2
Lorraine,85
Lorrayne,4
Lorri,2
Lorrie,4
Lorry,4
Lory,22
Losen,4
Losi,3
Losia,3
Losin,14
Losita,2
Lossin,2
Lot,2
Lota,3
Lote,3
Lotfia,4
Lotfie,2
Lotha,2
Loti,3
Lott,8
Lotta,3948
Lotta Karin,2
Lotta-Karin,5
Lotta-Li,2
Lotta-Marie,3
Lotte,210
Lotten,494
Lottha,3
Lotti,107
Lottie,266
Lottika,2
Lottis,12
Lotty,21
Lotus,28
Lou,474
Louana,3
Louane,3
Louange,2
Louann,2
Lou-Ann,5
Loubaba,2
Loubana,2
Loubna,79
Loucia,2
Loucie,3
Loucin,4
Loucine,3
Loucy,4
Loudi,4
Loudia,3
Loudicia,2
Loudmila,2
Louella,30
Loui,13
Louice,293
Louie,13
Louine,5
Louis,34
Louisa,519
Louise,15278
Louisé,20
Louise Marie,3
Louise-Charlotte,2
Louise-Marie,28
Louisiana,5
Louison,2
Louiza,35
Louize,26
Loujain,25
Loujaine,4
Loujayn,3
Loujen,4
Loujin,6
Loukia,7
Loul,3
Loula,8
Louli,3
Loulia,14
Loulo,2
Loulou,27
Lou-Lou,16
Loulya,4
Louma,11
Loumi,2
Loumie,2
Louna,50
Lour,5
Loura,17
Lourd,15
Lourda,2
Lourde,3
Lourdes,126
Loureen,3
Lourena,2
Loures,2
Louri,4
Lourice,2
Lourin,15
Lourine,5
Louris,10
Lousanne,2
Louseen,2
Lousen,2
Lousi,3
Lousia,8
Lousin,12
Lousine,4
Loutfie,3
Louva,17
Louvis,2
Louvisa,24
Louzan,4
Lova,4925
Lowa,881
Lova Li,3
Lovah,8
Lovalee,16
Lova-Lee,8
Lowa-Lee,4
Lovali,27
Lova-Li,34
Lowa-Li,4
Lovalie,36
Lowalie,3
Lovalii,2
LovaLo,2
Lova-Lo,4
Lowam,6
Love,173
Lowe,34
Lovéa,2
Loveena,2
Loveina,3
Love-Lee,2
Lovelee,2
Loveleen,3
Loveli,15
Love-Li,7
Lovelia,291
Lovélia,4
Lowelia,27
Loveliah,3
Lovelie,7
Lovelin,3
Loveline,3
Lovella,2
Lowella,3
Lovelle,5
Lowelle,2
Lovely,24
Lovelyn,5
Lowelyn,3
Lovena,3
Loveness,4
Lovepreet,2
Loveth,16
Lovette,2
Lovha,3
Lovi,122
Lowi,7
Lovia,7
Lowia,2
Lovica,2
Lovie,21
Loviisa,12
Lovika,4
Lowika,2
Lovikka,3
Lovin,10
Lovina,141
Lowina,15
Lovinda,3
Lovine,6
Lovinia,2
Lovis,1841
Lowis,47
Lovisa,12322
Lovísa,6
Lowisa,101
Lovisa Eleonora,2
Lovise,17
Lowise,2
Lovissa,3
Lowissa,2
Loviz,7
Lowiz,3
Loviza,39
Lowiza,4
Lovorka,2
Loyda,2
Loyola,3
Loza,9
Lozan,12
Loze,2
Lu,82
Lua,17
Luah,2
Luam,11
Luan,4
Luana,86
Luanda,3
Luanna,8
Luara,2
Luba,24
Lubab,5
Lubaba,6
Lubaina,3
Lubana,17
Lubava,2
Lubica,12
Lubna,271
Lubnah,3
Lubomira,4
Lubomíra,2
Lubow,3
Lubov,15
Lubova,9
Luc,6
Luca,59
Lucas,11
Lucca,3
Lucciana,2
Luce,5
Lucea,2
Lucella,2
Lucely,2
Lucena,3
Lucero,10
Lucette,10
Luchi,3
Luchia,43
Luchiya,3
Luci,17
Lucía,12
Lucia,894
Lúcia,2
Luciana,135
Luciane,6
Lucica,21
Lucie,187
Lucien,3
Luciene,8
Lucienne,15
Lucija,77
Lucijana,4
Lucila,30
Lucile,15
Lucilene,2
Lucilia,3
Lucilla,5
Lucille,44
Lucimar,3
Lucimara,3
Lucin,16
Lucina,13
Lucinda,79
Luciné,2
Lucine,28
Lucineide,4
Lucita,10
Lucja,57
Lucjana,2
Luckie,2
Lucky,29
Lucrecia,11
Lucretia,14
Lucrezia,8
Lucy,605
Lucyana,2
Lucyn,2
Lucyna,184
Lud,3
Ludia,2
Ludina,4
Ludivina,4
Ludivine,6
Ludmila,295
Ludmilla,40
Ludomira,2
Ludovica,6
Ludvig,6
Ludwig,6
Ludwika,14
Ludwina,2
Ludy,2
Luel,2
Luela,3
Luella,13
Luena,4
Lufia,2
Lugaien,2
Lugain,9
Lugayn,2
Lugein,3
Lugin,3
Lugina,2
Luh,2
Luhana,2
Lui,2
Luigia,3
Luis,2
Luisa,358
Luísa,4
Luisana,2
Luise,77
Luisella,2
Luisiana,2
Luisita,4
Luitgard,3
Luiza,185
Luize,10
Luja,3
Lujaen,5
Lujah,2
Lujain,192
Lujaina,2
Lujane,2
Lujayn,2
Lujayna,2
Lujeen,3
Lujein,9
Lujen,5
Lujia,2
Lujin,20
Lujza,6
Luka,23
Lukas,11
Luke,3
Luki,2
Lukia,2
Lukkana,3
Luknam,2
Lukne,9
Lukné,2
Lukombo,2
Lukowo,4
Lukrecija,9
Lul,148
Lula,116
Luladey,2
Lulav,2
Lulavere,3
Lule,22
Luleta,2
Lulete,2
Lulevera,4
Luley,8
Luleya,3
Luli,3
Lulia,106
Luliana,18
Lulie,3
Lulije,2
Lulin,3
Lulit,5
Lulita,2
Luliya,18
Luliyana,4
Lulja,3
Luljana,3
Luljeta,150
Luljete,30
Lullan,2
Lulle,2
Lulli,2
Lully,3
Lulu,73
Lulua,2
Lulwa,2
Lulya,60
Lulyana,5
Lulzime,3
Luma,102
Lume,5
Lumen,5
Lumi,95
Lumia,4
Lumière,2
Lumin,3
Lumina,10
Luminita,57
Lumnie,8
Lumnija,2
Lumnije,91
Lumpai,4
Lumpoon,2
Lumtunije,3
Lumturi,2
Lumturie,10
Lumturije,48
Lumyai,2
Lun,5
Luna,2433
Luna Li,2
Luna Rose,2
Lunabelle,10
Luna-Belle,4
Lunafreya,2
Lunah,5
Luna-Lee,2
Luna-Li,7
Luna-Lo,4
Luna-My,2
Lunayah,2
Lune,4
Lunetta,2
Luni,6
Lunie,2
Luningning,5
Lunna,3
Luong,8
Luoyi,2
Lupe,4
Lupina,2
Luping,2
Lupita,4
Luqi,3
Lura,3
Lurd,4
Lurdes,3
Lurin,7
Luris,2
Lusa,2
Lusamba,2
Luscinia,2
Luse,2
Lusha,2
Lusi,5
Lusia,8
Lusiana,6
Lusie,3
Lusija,2
Lusijana,4
Lusik,3
Lusin,10
Lusina,5
Lusinda,2
Lusine,50
Lusinè,2
Lusiye,8
Lusse,3
Lussi,2
Lusya,3
Lutafete,2
Lutfa,4
Lutfia,14
Lutfie,4
Lutfieh,5
Lutfija,3
Lutfije,16
Lutfiye,4
Lutfiyeh,2
Lutfun,5
Luthfa,2
Lutvie,2
Lutvija,8
Luu,7
Luul,171
Luula,16
Luule,15
Luuley,8
Luulu,2
Luva,14
Luwa,3
Luwam,229
Luwan,7
Luvi,3
Luvia,3
Luvin,3
Luwiza,2
Lux,10
Luxi,3
Luxmi,2
Luyanda,2
Luyao,4
Luyen,6
Luyi,2
Luying,2
Luz,242
Luz Marina,2
Luz Mary,2
Luzaina,2
Luzette,2
Luzia,20
Luzie,3
Luzita,2
Luzmila,6
Luzmira,3
Luzolo,2
Luzviminda,14
Lwam,67
Lvin,5
Lwin,2
Ly,47
Lya,35
Lyal,5
Lyan,57
Lyana,21
Lyane,2
Lyanna,19
Lyanne,3
Lyba,2
Lycca,5
Lycia,2
Lycka,81
Lycke,156
Lycke-Li,2
Lyckelie,3
Lyda,4
Lydhia,2
Lydia,1798
Lydiah,7
Lydiana,2
Lydie,12
Lydmila,2
Lydya,7
Lye,2
Lyka,2
Lyke,3
Lykka,55
Lykke,2220
Lykke Lee,2
Lykke Li,6
Lykke Lo,2
Lykke-Lee,2
Lykkeli,8
Lykke-Li,20
Lykkelie,2
Lykke-Lie,2
Lykke-Lii,3
Lykke-Louise,2
Lyla,15
Lylan,2
Lylas,4
Lyli,2
Lylia,3
Lylian,3
Lylly,2
Lyly,7
Lülüfer,2
Lymar,4
Lyn,31
Lyna,9
Lynda,40
Lyndal,2
Lyndsay,3
Lyndsey,5
Lyne,5
Lyneth,3
Lynette,44
Lynlee,2
Lynn,313
Lynne,17
Lynnea,3
Lynnette,5
Lynnita,2
Lynn-Marie,2
Lynsey,8
Lynx,7
Lyona,5
Lyota,2
Lyra,81
Lyria,2
Lys,4
Lysa,5
Lysandra,2
Lysann,3
Lysanna,2
Lyse,12
Lysette,6
Lüsiye,3
Lyssa,6
Lütfiye,17
Lyuba,8
Lyubka,4
Lyubomira,3
Lyubov,29
Lyudmila,38
Lyudmyla,50
Lyupka,2
Lyutvie,3
Lyvia,5
Lyydi,2
Lyydia,6
Lyyli,33
Låla,2
Långnils,2
Låtta,9
Låva,3
Läman,4
Länsmans,3
Lärka,3
Lärke,20
Läsma,3
Ma,130
Maa,2
Maab,7
Maahi,2
Maahnoor,3
Maaida,22
Maaido,3
Maaike,31
Maaja,2
Maali,9
Maalin,4
Maaly,2
Maame,7
Maan,3
Maana,7
Maandeeq,10
Maandeq,3
Maaney,2
Maani,2
Maano,4
Maansi,2
Maanvi,2
Maanya,3
Maare,4
Maaret,37
Maaria,15
Maariah,2
Maarij,2
Maarika,15
Maarit,680
Maariya,3
Maarja,23
Maartje,14
Maarya,2
Maasa,6
Maasoma,3
Maasome,2
Maasoumeh,2
Maawa,3
Maaya,2
Maayan,4
Maaza,10
Mabana,2
Mabast,3
Mabbe,3
Mabel,180
Mabell,3
Mabelle,21
Maber,2
Mabeth,2
Mabia,2
Mabintou,3
Mabinty,8
Mable,7
Mabrat,2
Mabrouka,12
Mabruka,5
Mabsuud,2
Mac,3
Maca,6
Macalin,2
Macarena,47
Macda,3
Macey,5
Macha,2
Machaal,2
Machiko,5
Maci,4
Macide,5
Macie,5
Mackarena,2
Mackda,2
Mackenzie,26
Macki,2
Macrina,2
Macy,14
Mada,4
Madalen,2
Madalena,24
Madalina,61
Madalina-Elena,2
Madan,3
Madara,23
Maddalena,17
Madde,29
Maddeleine,3
Maddelen,3
Maddelena,2
Maddelene,9
Maddeline,2
Maddi,6
Maddie,7
Maddis,2
Maddison,3
Maddox,2
Maddy,10
Made,4
Madea,3
Madeeha,13
Madeena,3
Madeha,8
Madeilene,4
Madelain,5
Madelaine,650
Madelainé,2
Madeleen,4
Madelein,160
Madeleiné,16
Madeleine,11956
Madeléine,33
Madéleine,5
Madelen,975
Madelén,109
Madelena,10
Madelené,55
Madelene,4685
Madeléne,373
Madélene,3
Madéléne,4
Madelenie,5
Madeleyn,2
Madelia,5
Madeliane,3
Madelief,7
Madelien,2
Madeliene,25
Madeliené,2
Madelin,22
Madelina,9
Madeline,80
Madeliné,2
Madelinn,4
Madelle,2
Madelon,3
Madelyn,13
Madena,4
Madhavi,16
Madhelene,4
Madhu,18
Madhulika,6
Madhumita,6
Madhura,6
Madhuri,26
Madhurima,5
Madhurya,3
Madhusha,3
Madhusmita,4
Madhvi,2
Madi,2
Madia,7
Madian,2
Madicken,410
Madifo,2
Madigan,2
Madiha,120
Madiina,6
Madiino,9
Madikken,4
Madileine,2
Madilen,2
Madilene,6
Madilyn,4
Madina,361
Madinabonu,11
Madinah,4
Madinakhon,3
Madine,4
Madineh,14
Madino,40
Madiore,2
Madiori,2
Madison,87
Madita,6
Madiya,2
Madiyo,2
Madjan,2
Madjiguene,2
Madleen,34
Madlein,10
Madleine,22
Madlen,99
Madlén,15
Madlena,6
Madlene,51
Madléne,6
Madli,8
